av_odd_h,av_odd_d,av_odd_g,av_prob_h,av_prob_d,av_prob_g,av_back,bf_odd_h,bf_odd_d,bf_odd_g,bf_prob_h,bf_prob_d,bf_prob_g,bf_back,volume_h,volume_d,volume_g,vol_ratio_h,vol_ratio_d,vol_ratio_g,shui_h,pan,shui_g,profit_h,profit_d,profit_g,pf_idx_h,pf_idx_d,pf_idx_g,hot_idx_h,hot_idx_d,hot_idx_g,qj,qs,kwin,win_cv_0,draw_cv_0,lost_cv_0,win_cv_9,draw_cv_9,lost_cv_9
1.96,3.29,4.1,48.23,28.73,23.05,94.59,2.02,3.45,4.7,49.62,29.05,21.33,100.23,369845.0,68591.0,50968.0,75.6,14.0,10.4,1.025,0.5,0.825,-257683.0,252765.0,249854.0,-53.0,52.0,51.0,57.0,-51.0,-55.0,3.0,3.0,1.0,5.811,2.359,6.909,2.625,2.821,6.864
3.31,2.99,2.36,28.52,31.56,39.92,94.32,3.5,3.2,2.5,28.62,31.31,40.07,100.17,243051.0,176985.0,557163.0,24.9,18.1,57.0,0.75,0.0,1.1,126521.0,410847.0,-415709.0,13.0,42.0,-43.0,-13.0,-43.0,43.0,0.0,1.0,0.0,7.332,3.369,8.858,5.352,2.7,3.504
1.91,3.36,4.22,49.55,28.08,22.37,94.44,2.06,3.4,4.5,48.46,29.36,22.18,99.83,388895.0,85209.0,158246.0,61.5,13.5,25.0,1.075,0.5,0.775,-168774.0,342639.0,-79757.0,-27.0,54.0,-13.0,24.0,-52.0,12.0,2.0,1.0,3.0,3.041,3.532,10.131,3.477,3.29,7.125
1.92,3.32,4.23,49.26,28.45,22.29,94.35,1.96,3.5,4.8,50.8,28.45,20.75,99.57,892665.0,146284.0,72652.0,80.3,13.2,6.5,0.975,0.5,0.875,-638022.0,599607.0,762871.0,-57.0,54.0,69.0,63.0,-54.0,-71.0,0.0,0.0,1.0,6.13,4.584,7.066,3.581,2.575,6.98
1.54,4.03,6.16,61.21,23.44,15.34,94.48,1.58,4.4,7.2,63.35,22.75,13.9,100.09,935279.0,81509.0,80019.0,85.3,7.4,7.3,0.875,0.75,0.975,-380934.0,738167.0,520670.0,-35.0,67.0,47.0,39.0,-68.0,-52.0,3.0,0.0,3.0,3.907,4.267,8.144,3.801,4.6,7.049
4.87,3.83,1.68,19.34,24.57,56.09,94.19,5.5,4.1,1.73,18.11,24.3,57.59,99.6,436390.0,387954.0,2530955.0,13.0,11.6,75.4,1.1,-0.75,0.75,955154.0,1764688.0,-1023253.0,28.0,53.0,-30.0,-33.0,-53.0,34.0,5.0,1.0,3.0,14.837,8.767,6.572,6.383,3.342,1.924
2.78,3.27,2.53,33.86,28.84,37.3,94.19,2.92,3.45,2.7,34.15,28.91,36.94,99.72,253336.0,224033.0,301539.0,32.5,28.8,38.7,0.875,0.0,0.975,39167.0,5994.0,-35247.0,5.0,1.0,-5.0,-4.0,0.0,4.0,3.0,2.0,3.0,8.932,3.902,7.164,4.096,2.695,3.018
1.32,5.39,8.68,71.64,17.5,10.86,94.23,1.34,6.2,10.5,74.42,16.08,9.5,99.72,1165176.0,199570.0,195544.0,74.7,12.8,12.5,1.025,1.5,0.825,-1046.0,322956.0,-492922.0,0.0,21.0,-32.0,4.0,-27.0,15.0,2.0,1.0,3.0,4.092,11.608,12.749,2.283,4.226,7.708
4.02,3.29,1.97,23.47,28.67,47.86,94.24,4.6,3.5,2.02,21.78,28.62,49.6,100.19,141745.0,119860.0,2127723.0,5.9,5.0,89.1,1.025,-0.5,0.825,1737301.0,1969818.0,-1908673.0,73.0,82.0,-80.0,-75.0,-82.0,86.0,1.0,3.0,0.0,5.244,4.646,3.637,5.842,4.49,3.222
2.81,3.09,2.61,33.51,30.46,36.03,94.2,2.98,3.35,2.74,33.59,29.88,36.53,100.1,190103.0,151999.0,232984.0,33.1,26.4,40.5,0.875,0.0,0.975,8579.0,65889.0,-63290.0,1.0,11.0,-11.0,-1.0,-13.0,12.0,1.0,3.0,0.0,3.582,3.846,4.265,4.182,2.733,4.059
1.62,3.52,6.37,58.36,26.83,14.82,94.37,1.65,3.8,7.8,60.76,26.38,12.85,100.25,921252.0,85233.0,71053.0,85.5,7.9,6.6,0.975,0.75,0.875,-442528.0,753653.0,523325.0,-41.0,70.0,49.0,47.0,-71.0,-56.0,0.0,1.0,0.0,3.111,3.442,7.77,3.356,3.551,9.454
2.04,3.45,3.56,46.27,27.27,26.46,94.17,2.14,3.7,3.85,46.86,27.1,26.04,100.28,411130.0,64429.0,238974.0,57.5,9.0,33.4,0.875,0.25,0.975,-165285.0,476146.0,-205517.0,-23.0,67.0,-29.0,24.0,-67.0,26.0,2.0,1.0,3.0,5.224,3.366,7.85,2.21,4.218,5.349
3.42,3.28,2.17,27.64,28.77,43.59,94.41,3.9,3.5,2.22,25.83,28.79,45.38,100.74,37981.0,21188.0,137332.0,19.3,10.8,69.9,0.925,-0.25,0.925,48375.0,122343.0,-108376.0,25.0,62.0,-55.0,-30.0,-63.0,60.0,0.0,0.0,1.0,7.016,3.914,5.009,7.488,3.521,3.426
2.03,3.12,4.07,46.56,30.27,23.17,94.35,2.14,3.1,4.7,46.61,32.17,21.22,99.75,816363.0,212448.0,138093.0,70.0,18.2,11.8,0.875,0.25,0.975,-580113.0,508315.0,517867.0,-50.0,44.0,44.0,50.0,-40.0,-49.0,3.0,2.0,3.0,2.251,2.982,6.442,4.024,2.982,9.108
2.63,3.17,2.75,35.89,29.81,34.3,94.37,2.74,3.35,3.0,36.61,29.95,33.44,100.31,83554.0,100981.0,95860.0,29.8,36.0,34.2,0.875,0.0,0.975,51457.0,-57891.0,-7185.0,18.0,-21.0,-3.0,-17.0,21.0,0.0,0.0,2.0,0.0,3.476,3.041,4.648,4.242,3.584,4.38
1.28,5.99,9.04,73.77,15.78,10.45,94.47,1.29,7.2,12.0,77.72,13.92,8.35,100.26,7044825.0,433802.0,449307.0,88.9,5.5,5.7,1.025,1.75,0.825,-1159890.0,4804560.0,2536250.0,-15.0,61.0,32.0,20.0,-65.0,-46.0,3.0,1.0,3.0,5.449,7.426,20.011,1.832,6.716,11.541
4.9,4.0,1.65,19.23,23.53,57.25,94.24,5.5,4.4,1.71,18.29,22.87,58.84,100.6,268534.0,325967.0,2855472.0,7.8,9.4,82.8,1.075,-0.75,0.775,1973036.0,2015718.0,-1432884.0,57.0,58.0,-42.0,-60.0,-60.0,45.0,2.0,3.0,0.0,8.353,7.43,7.63,7.58,4.973,2.332
3.05,3.07,2.45,30.88,30.7,38.42,94.15,3.4,3.25,2.54,29.54,30.91,39.55,100.44,16725.0,22344.0,26734.0,25.4,34.0,40.6,0.775,0.0,1.075,8938.0,-6815.0,-2101.0,14.0,-10.0,-3.0,-18.0,11.0,6.0,1.0,0.0,3.0,3.928,4.455,3.949,5.191,2.492,2.725
1.43,4.54,7.22,66.13,20.8,13.07,94.33,1.46,5.1,8.6,68.68,19.66,11.66,100.27,232869.0,31395.0,50947.0,73.9,10.0,16.2,0.925,1.0,0.925,-24778.0,155097.0,-122933.0,-8.0,49.0,-39.0,12.0,-52.0,24.0,5.0,0.0,3.0,3.307,5.584,5.801,1.716,4.963,8.922
2.33,3.13,3.22,40.57,30.13,29.3,94.34,2.4,3.3,3.55,41.61,30.26,28.13,99.86,151646.0,42131.0,75425.0,56.3,15.7,28.0,1.05,0.25,0.8,-94748.0,130170.0,1443.0,-35.0,48.0,1.0,39.0,-48.0,-4.0,0.0,0.0,1.0,5.424,3.55,5.533,4.812,2.669,5.488
2.23,3.06,3.5,42.22,30.83,26.95,94.35,2.32,3.15,3.95,43.03,31.69,25.27,99.83,179088.0,71769.0,55029.0,58.5,23.5,18.0,1.0,0.25,0.85,-109598.0,79814.0,88521.0,-36.0,26.0,29.0,39.0,-24.0,-33.0,3.0,0.0,3.0,3.494,4.013,9.967,4.23,1.99,6.573
1.47,4.38,6.61,64.19,21.54,14.28,94.36,1.53,4.7,7.4,65.26,21.24,13.49,99.85,314456.0,51699.0,38222.0,77.8,12.8,9.5,1.05,1.0,0.8,-76741.0,161392.0,121534.0,-19.0,40.0,30.0,21.0,-41.0,-34.0,2.0,0.0,3.0,4.315,4.949,6.035,2.264,3.804,8.774
1.5,4.14,6.47,62.68,22.74,14.58,94.24,1.55,4.5,7.4,64.35,22.17,13.48,99.74,833849.0,108635.0,169262.0,75.0,9.8,15.2,1.1,1.0,0.75,-180720.0,622889.0,-140793.0,-16.0,56.0,-13.0,20.0,-57.0,4.0,1.0,2.0,0.0,3.344,5.908,10.846,2.094,4.707,8.844
4.46,3.87,1.73,21.13,24.39,54.48,94.33,4.8,4.2,1.81,20.86,23.84,55.31,100.13,405393.0,398647.0,3581540.0,9.2,9.1,81.7,0.825,-0.5,1.025,2439694.0,2711263.0,-2097007.0,56.0,62.0,-48.0,-56.0,-63.0,50.0,3.0,2.0,3.0,21.164,11.64,11.254,8.706,3.953,4.434
3.31,3.44,2.15,28.56,27.45,43.99,94.45,3.65,3.7,2.2,27.43,27.06,45.51,100.12,303180.0,159237.0,1789345.0,13.5,7.1,79.5,0.9,-0.25,0.95,1145155.0,1662585.0,-1684797.0,51.0,74.0,-75.0,-53.0,-74.0,81.0,2.0,2.0,1.0,8.074,4.658,9.849,7.103,3.373,4.231
3.59,3.33,2.08,26.33,28.36,45.31,94.45,4.0,3.6,2.16,25.23,28.04,46.73,100.92,250410.0,230428.0,1291348.0,14.1,13.0,72.9,0.875,-0.25,0.975,770546.0,942645.0,-1017126.0,43.0,53.0,-57.0,-46.0,-54.0,61.0,1.0,1.0,1.0,5.568,2.921,2.846,5.051,4.628,2.911
1.18,7.8,11.98,80.03,12.1,7.88,94.39,1.22,9.2,13.5,81.77,10.84,7.39,99.76,2835110.0,88511.0,145831.0,92.4,2.9,4.8,1.1,2.5,0.75,-389382.0,2255151.0,1100734.0,-13.0,74.0,36.0,15.0,-76.0,-40.0,1.0,1.0,1.0,2.985,10.018,25.201,3.103,9.747,17.736
1.96,3.45,3.86,48.14,27.38,24.48,94.41,1.99,3.6,4.5,50.13,27.71,22.17,99.76,135906.0,31760.0,23626.0,71.0,16.6,12.4,1.1,0.5,0.75,-79161.0,76956.0,84975.0,-41.0,40.0,44.0,48.0,-39.0,-50.0,0.0,3.0,0.0,2.143,3.954,6.134,2.493,3.278,5.887
2.47,3.13,2.96,38.1,30.07,31.83,94.26,2.58,3.35,3.25,39.0,30.04,30.96,100.62,280202.0,115570.0,167703.0,49.7,20.5,29.8,0.825,0.0,1.025,-159446.0,176316.0,18440.0,-28.0,31.0,3.0,31.0,-32.0,-7.0,0.0,1.0,0.0,3.078,2.981,5.586,4.186,2.459,4.841
1.88,3.27,4.48,50.08,28.88,21.05,94.39,1.99,3.4,4.9,50.22,29.39,20.39,99.94,417673.0,86754.0,135970.0,65.2,13.5,21.2,1.1,0.5,0.75,-190772.0,345433.0,-25856.0,-30.0,54.0,-4.0,30.0,-53.0,1.0,0.0,0.0,1.0,4.246,2.667,5.824,3.141,3.267,7.057
2.29,3.31,3.09,41.08,28.45,30.47,94.19,2.42,3.5,3.35,41.43,28.64,29.93,100.26,531956.0,63158.0,29361.0,85.2,10.1,4.7,1.075,0.25,0.775,-662859.0,403422.0,526116.0,-106.0,65.0,84.0,107.0,-64.0,-85.0,2.0,2.0,1.0,3.128,2.885,3.022,3.163,3.409,4.294
1.77,3.46,4.89,53.37,27.28,19.35,94.53,1.83,3.65,5.5,54.52,27.34,18.14,99.77,472493.0,121054.0,46511.0,73.8,18.9,7.3,0.825,0.5,1.025,-224604.0,198211.0,384248.0,-35.0,31.0,60.0,38.0,-31.0,-62.0,1.0,1.0,1.0,1.946,3.992,6.184,2.391,3.87,5.718
2.0,3.49,3.67,47.26,27.06,25.68,94.3,2.04,3.6,4.2,48.72,27.61,23.67,99.39,658580.0,67398.0,66262.0,83.1,8.5,8.4,1.05,0.5,0.8,-551263.0,549607.0,513940.0,-70.0,69.0,65.0,76.0,-69.0,-67.0,3.0,0.0,3.0,5.859,3.737,13.388,4.559,3.358,10.391
2.14,3.55,3.2,44.04,26.53,29.43,94.22,2.18,3.9,3.45,45.64,25.51,28.84,99.5,2039199.0,172361.0,249277.0,82.9,7.0,10.1,0.95,0.25,0.9,-1984617.0,1788629.0,1600831.0,-81.0,73.0,65.0,88.0,-74.0,-66.0,2.0,3.0,0.0,3.464,4.642,3.27,3.428,4.332,4.575
1.54,4.35,5.5,61.17,21.68,17.15,94.24,1.58,5.0,6.0,63.32,20.01,16.67,100.05,2260906.0,192781.0,238091.0,84.0,7.2,8.8,0.875,0.75,0.975,-880454.0,1727873.0,1263232.0,-33.0,64.0,47.0,37.0,-67.0,-48.0,2.0,2.0,1.0,3.413,7.195,7.511,2.69,5.75,6.868
1.78,3.72,4.38,53.11,25.35,21.54,94.35,1.83,4.0,4.8,54.38,24.88,20.73,99.52,811772.0,204724.0,302680.0,61.5,15.5,22.9,0.825,0.5,1.025,-166367.0,500280.0,-133688.0,-13.0,38.0,-10.0,16.0,-39.0,6.0,0.0,1.0,0.0,3.514,6.252,5.546,2.816,3.801,5.754
5.4,4.35,1.54,17.42,21.64,60.95,94.13,6.2,4.8,1.6,16.22,20.95,62.84,100.56,94442.0,137225.0,1131604.0,6.9,10.1,83.0,0.9,-0.75,0.95,777731.0,704591.0,-447295.0,57.0,52.0,-33.0,-60.0,-53.0,36.0,1.0,2.0,0.0,12.179,5.67,2.582,7.339,4.65,3.032
2.78,2.95,2.77,33.92,32.03,34.05,94.38,2.94,3.1,3.0,34.15,32.39,33.47,100.4,166502.0,85185.0,117597.0,45.1,23.1,31.8,0.975,0.0,0.875,-120232.0,105211.0,16493.0,-33.0,28.0,4.0,33.0,-28.0,-6.0,3.0,2.0,3.0,7.441,2.859,6.715,4.327,2.331,3.337
2.02,3.49,3.61,46.81,27.02,26.17,94.42,2.08,3.75,3.9,47.89,26.56,25.54,99.61,372525.0,112742.0,176527.0,56.3,17.0,26.7,1.075,0.5,0.775,-113058.0,239012.0,-26661.0,-17.0,36.0,-4.0,20.0,-37.0,2.0,2.0,1.0,3.0,6.339,3.662,6.615,2.269,3.138,5.058
2.53,3.18,2.86,37.34,29.7,32.97,94.32,2.72,3.3,3.05,36.82,30.35,32.83,100.15,68116.0,64601.0,26750.0,42.7,40.5,16.8,0.875,0.0,0.975,-25809.0,-53716.0,77880.0,-16.0,-34.0,49.0,14.0,36.0,-49.0,1.0,1.0,1.0,4.326,3.095,5.57,3.868,2.691,2.496
3.64,3.73,1.93,25.9,25.25,48.86,94.25,3.95,4.1,1.98,25.26,24.34,50.4,99.78,94675.0,74059.0,563782.0,12.9,10.1,77.0,0.975,-0.5,0.875,358550.0,428874.0,-383772.0,49.0,59.0,-52.0,-50.0,-60.0,58.0,1.0,0.0,3.0,6.31,4.916,6.839,4.271,3.86,2.427
2.17,3.11,3.61,43.51,30.37,26.11,94.31,2.28,3.2,4.0,43.81,31.22,24.97,99.89,241112.0,117438.0,65252.0,56.9,27.7,15.4,1.025,0.25,0.825,-125933.0,48000.0,162794.0,-30.0,11.0,38.0,31.0,-9.0,-41.0,0.0,0.0,1.0,3.548,3.354,3.624,2.604,2.4,5.991
1.79,3.68,4.33,52.6,25.61,21.78,94.34,1.84,4.2,4.7,54.66,23.95,21.4,100.57,271910.0,31003.0,30661.0,81.5,9.3,9.2,0.85,0.5,1.0,-166740.0,203361.0,189467.0,-50.0,61.0,57.0,55.0,-64.0,-58.0,1.0,1.0,1.0,8.107,5.186,8.448,1.725,4.335,4.699
1.52,3.98,6.59,62.05,23.66,14.29,94.17,1.57,4.3,7.6,63.63,23.23,13.14,99.9,133033.0,22330.0,13672.0,78.7,13.2,8.1,0.85,0.75,1.0,-39827.0,73016.0,65128.0,-24.0,43.0,39.0,27.0,-44.0,-43.0,1.0,0.0,3.0,1.811,6.381,7.431,3.284,6.578,7.461
2.86,3.64,2.29,32.94,25.9,41.17,94.32,3.1,3.9,2.38,32.29,25.66,42.05,100.1,318987.0,298817.0,836989.0,21.9,20.5,57.5,1.1,-0.25,0.75,465933.0,289407.0,-537241.0,32.0,20.0,-37.0,-33.0,-21.0,40.0,0.0,3.0,0.0,4.573,5.992,6.711,3.147,4.749,2.996
2.18,3.23,3.44,43.28,29.24,27.48,94.4,2.24,3.4,3.85,44.63,29.4,25.97,99.97,577540.0,175482.0,249130.0,57.6,17.5,24.9,0.95,0.25,0.9,-291538.0,405513.0,43002.0,-29.0,40.0,4.0,33.0,-40.0,-10.0,0.0,1.0,0.0,2.578,4.307,7.694,2.167,2.671,5.822
2.28,3.41,3.04,41.33,27.63,31.04,94.28,2.42,3.65,3.15,41.13,27.27,31.6,99.53,169936.0,57325.0,60936.0,59.0,19.9,21.1,1.075,0.25,0.775,-123048.0,78961.0,96249.0,-43.0,27.0,33.0,43.0,-28.0,-32.0,2.0,2.0,1.0,5.781,5.159,9.758,2.879,3.451,4.755
1.63,3.88,5.28,57.91,24.27,17.82,94.12,1.67,4.0,6.4,59.58,24.87,15.55,99.5,251360.0,47074.0,52840.0,71.6,13.4,15.0,1.025,0.75,0.825,-68497.0,162978.0,13098.0,-20.0,46.0,4.0,24.0,-45.0,-16.0,5.0,0.0,3.0,3.027,4.54,8.023,2.655,3.687,6.209
1.23,6.51,10.89,76.87,14.48,8.65,94.28,1.26,7.6,13.0,79.19,13.13,7.68,99.78,1414954.0,61695.0,38127.0,93.4,4.1,2.5,1.05,2.0,0.8,-268066.0,1045894.0,1019125.0,-18.0,69.0,67.0,22.0,-72.0,-71.0,4.0,0.0,3.0,1.904,7.251,13.819,1.682,6.675,11.576
1.58,3.75,6.16,59.57,25.12,15.3,94.23,1.61,4.1,7.4,62.1,24.39,13.51,99.98,564602.0,81768.0,41618.0,82.1,11.9,6.0,0.925,0.75,0.925,-221021.0,352739.0,380015.0,-32.0,51.0,55.0,38.0,-53.0,-60.0,2.0,0.0,3.0,2.815,7.152,10.338,1.892,5.209,7.755
1.87,3.55,4.1,50.44,26.55,23.02,94.35,1.91,3.8,4.6,52.14,26.21,21.65,99.59,264790.0,38470.0,45633.0,75.9,11.0,13.1,0.925,0.5,0.925,-156856.0,202707.0,138981.0,-45.0,58.0,40.0,50.0,-58.0,-43.0,1.0,1.0,1.0,3.001,4.53,3.588,2.087,3.868,4.949
1.19,7.6,11.13,79.15,12.39,8.46,94.19,1.21,9.4,15.5,82.86,10.67,6.47,100.26,1024924.0,74913.0,87867.0,86.3,6.3,7.4,1.05,2.5,0.8,-52454.0,483522.0,-174235.0,-4.0,41.0,-15.0,9.0,-49.0,-13.0,4.0,0.0,3.0,3.152,8.698,19.967,1.851,9.63,15.626
1.62,3.94,5.24,58.08,23.93,17.99,94.29,1.7,4.3,5.7,59.05,23.34,17.61,100.38,246931.0,115105.0,96368.0,53.9,25.1,21.0,1.05,0.75,0.8,38621.0,-36548.0,-90894.0,8.0,-8.0,-20.0,-7.0,5.0,17.0,3.0,0.0,3.0,6.691,7.629,9.355,2.72,4.566,6.055
2.21,3.51,3.11,42.79,26.89,30.32,94.36,2.3,3.75,3.35,43.48,26.67,29.85,100.0,305606.0,80925.0,172772.0,54.6,14.5,30.9,0.975,0.25,0.875,-143591.0,255834.0,-19483.0,-26.0,46.0,-3.0,28.0,-46.0,2.0,0.0,2.0,0.0,2.436,4.182,2.862,2.645,4.287,4.399
3.11,3.35,2.27,30.32,28.14,41.54,94.31,3.3,3.5,2.42,30.24,28.52,41.24,99.79,62636.0,47660.0,81789.0,32.6,24.8,42.6,1.075,-0.25,0.775,-14614.0,25275.0,-5844.0,-8.0,13.0,-3.0,8.0,-12.0,3.0,2.0,5.0,0.0,4.252,3.688,3.738,3.511,3.317,2.799
1.55,4.04,5.95,60.87,23.3,15.83,94.21,1.57,4.3,7.4,63.4,23.15,13.45,99.54,999992.0,131994.0,71005.0,83.1,11.0,5.9,0.85,0.75,1.0,-366997.0,635417.0,677554.0,-31.0,53.0,56.0,37.0,-53.0,-63.0,2.0,1.0,3.0,6.348,7.447,9.652,3.077,2.975,9.527
2.13,3.73,3.1,44.28,25.3,30.43,94.29,2.2,4.0,3.45,45.71,25.14,29.15,100.56,537082.0,134401.0,250071.0,58.3,14.6,27.1,0.9,0.25,0.95,-260026.0,383950.0,58809.0,-28.0,42.0,6.0,32.0,-42.0,-11.0,1.0,1.0,1.0,4.271,5.919,4.343,5.997,4.08,6.467
2.04,3.25,3.85,46.39,29.08,24.53,94.44,2.14,3.3,4.3,46.59,30.22,23.19,99.7,1422057.0,550530.0,372377.0,60.6,23.5,15.9,0.875,0.25,0.975,-698238.0,528215.0,743743.0,-30.0,23.0,32.0,31.0,-19.0,-35.0,0.0,1.0,0.0,4.16,4.293,7.062,6.921,5.584,14.729
1.44,4.81,6.29,65.43,19.59,14.99,94.22,1.49,5.4,7.2,67.44,18.61,13.96,100.49,818895.0,115211.0,148254.0,75.7,10.6,13.7,0.975,1.0,0.875,-137794.0,460221.0,14931.0,-13.0,43.0,1.0,16.0,-46.0,-9.0,2.0,1.0,3.0,3.129,5.505,8.162,2.652,7.04,7.719
1.86,3.81,3.84,50.72,24.75,24.53,94.25,1.91,4.1,4.4,52.63,24.52,22.85,100.52,766712.0,149255.0,197836.0,68.8,13.4,17.8,0.925,0.5,0.925,-350617.0,501858.0,243325.0,-31.0,45.0,22.0,36.0,-46.0,-28.0,1.0,0.0,3.0,4.893,6.571,17.233,3.231,3.822,4.427
1.96,3.75,3.54,48.14,25.17,26.68,94.33,2.02,3.85,4.0,49.27,25.85,24.88,99.53,697883.0,134027.0,183947.0,68.7,13.2,18.1,1.025,0.5,0.825,-393867.0,499853.0,280069.0,-39.0,49.0,28.0,43.0,-48.0,-32.0,0.0,1.0,0.0,3.81,6.188,6.867,4.835,2.484,8.893
3.28,3.35,2.19,28.77,28.11,43.12,94.28,3.6,3.45,2.3,27.71,28.92,43.37,99.76,243939.0,284251.0,490679.0,23.9,27.9,48.2,0.975,-0.25,0.875,140689.0,38203.0,-109693.0,14.0,4.0,-11.0,-17.0,-1.0,12.0,2.0,0.0,3.0,5.407,5.196,5.435,4.996,2.595,2.854
3.65,4.2,1.82,25.82,22.47,51.71,94.35,4.0,4.6,1.87,24.95,21.69,53.36,99.8,192143.0,183311.0,1607937.0,9.7,9.2,81.1,0.875,-0.5,0.975,1214819.0,1140161.0,-1023451.0,61.0,57.0,-52.0,-62.0,-59.0,57.0,2.0,3.0,0.0,9.628,6.106,2.794,3.853,5.275,2.638
6.51,5.26,1.39,14.43,17.86,67.71,93.91,7.0,6.2,1.44,14.31,16.15,69.54,100.17,125847.0,157205.0,2596275.0,4.4,5.5,90.2,1.1,-1.25,0.75,1998398.0,1904656.0,-859309.0,69.0,66.0,-30.0,-70.0,-69.0,33.0,3.0,1.0,3.0,18.193,7.933,2.73,7.362,6.441,2.171
2.33,3.59,2.84,40.53,26.29,33.18,94.34,2.44,3.9,3.0,41.0,25.65,33.35,100.04,585543.0,195890.0,346818.0,51.9,17.4,30.7,1.1,0.25,0.75,-300474.0,364280.0,87797.0,-27.0,32.0,8.0,28.0,-34.0,-7.0,3.0,1.0,3.0,5.227,6.004,3.549,3.448,4.41,4.406
1.2,7.08,12.21,78.81,13.41,7.78,94.9,1.23,8.4,14.0,81.02,11.86,7.12,99.65,10103930.0,827419.0,327872.0,89.7,7.3,2.9,1.05,2.25,0.8,-1168613.0,4308899.0,6669010.0,-10.0,38.0,59.0,14.0,-45.0,-63.0,3.0,1.0,3.0,2.197,9.074,11.008,2.997,9.291,14.576
2.61,3.24,2.77,36.38,29.28,34.34,94.97,2.84,3.45,2.84,35.42,29.16,35.42,100.59,56630.0,45180.0,102216.0,27.8,22.1,50.1,0.925,0.0,0.925,43197.0,48155.0,-86267.0,21.0,24.0,-42.0,-24.0,-24.0,46.0,1.0,2.0,0.0,4.492,3.665,5.406,4.488,3.255,3.638
2.45,3.23,2.97,38.73,29.33,31.94,94.8,2.54,3.5,3.1,39.29,28.51,32.19,99.8,184613.0,152778.0,139261.0,38.7,32.1,29.2,0.775,0.0,1.075,7735.0,-58071.0,44943.0,2.0,-12.0,9.0,0.0,9.0,-9.0,0.0,2.0,0.0,6.051,4.584,5.568,3.165,3.047,2.905
1.81,3.55,4.62,52.6,26.81,20.59,95.18,1.83,3.8,5.4,54.93,26.45,18.62,100.52,351275.0,39338.0,47316.0,80.2,9.0,10.8,0.825,0.5,1.025,-204904.0,288445.0,182423.0,-47.0,66.0,42.0,52.0,-67.0,-48.0,1.0,0.0,3.0,3.464,3.104,7.01,4.202,3.684,7.921
1.77,3.94,4.28,53.66,24.13,22.21,95.04,1.8,4.3,4.8,55.75,23.34,20.91,100.35,650309.0,44975.0,33147.0,89.3,6.2,4.6,0.8,0.5,1.05,-442125.0,535039.0,569325.0,-61.0,73.0,78.0,66.0,-74.0,-80.0,1.0,1.0,1.0,4.285,4.148,6.642,6.048,6.016,7.748
3.05,3.19,2.43,31.18,29.79,39.02,94.97,3.35,3.3,2.6,30.27,30.73,39.0,101.4,79849.0,44679.0,54326.0,44.6,25.0,30.4,0.825,0.0,1.025,-88640.0,31413.0,37606.0,-50.0,18.0,21.0,43.0,-16.0,-22.0,2.0,1.0,3.0,4.974,3.91,4.643,3.703,2.423,3.687
2.63,3.54,2.56,36.12,26.81,37.08,94.93,2.7,3.75,2.76,37.06,26.68,36.26,100.06,238823.0,92183.0,168184.0,47.8,18.5,33.7,0.875,0.0,0.975,-145632.0,153504.0,35002.0,-29.0,31.0,7.0,32.0,-31.0,-9.0,2.0,0.0,3.0,3.935,4.097,4.198,3.826,4.247,3.51
2.8,3.15,2.63,33.85,30.11,36.04,94.84,2.96,3.3,2.78,33.76,30.29,35.95,99.93,86563.0,84153.0,50446.0,39.1,38.1,22.8,0.925,0.0,0.925,-35064.0,-56543.0,80922.0,-16.0,-26.0,37.0,16.0,26.0,-37.0,1.0,0.0,3.0,3.652,4.421,3.045,4.008,3.199,3.514
1.72,3.92,4.58,55.03,24.23,20.74,94.91,1.78,4.2,5.1,56.41,23.91,19.69,100.41,1486852.0,201128.0,183654.0,79.4,10.7,9.8,0.775,0.5,1.075,-774963.0,1026896.0,934999.0,-41.0,55.0,50.0,44.0,-56.0,-53.0,4.0,1.0,3.0,2.5,3.65,5.973,2.666,4.988,6.6
4.92,4.06,1.66,19.34,23.42,57.24,95.07,5.3,4.3,1.73,18.88,23.27,57.85,100.06,305130.0,254068.0,2027705.0,11.8,9.8,78.4,1.1,-0.75,0.75,969714.0,1494411.0,-921027.0,37.0,58.0,-36.0,-39.0,-58.0,37.0,0.0,0.0,1.0,9.095,7.344,3.865,6.656,4.822,3.977
1.51,4.35,6.22,62.83,21.88,15.29,95.07,1.54,4.7,7.0,64.61,21.17,14.22,99.5,422548.0,55599.0,82705.0,75.3,9.9,14.7,1.075,1.0,0.775,-89872.0,299537.0,-18083.0,-16.0,53.0,-3.0,20.0,-55.0,-4.0,3.0,1.0,3.0,3.449,5.355,10.314,3.283,6.332,9.788
2.61,3.25,2.78,36.45,29.28,34.28,95.16,2.76,3.45,2.86,36.17,28.93,34.9,99.83,247326.0,189344.0,265183.0,35.2,27.0,37.8,0.925,0.0,0.925,19233.0,48616.0,-56570.0,3.0,7.0,-8.0,-3.0,-8.0,10.0,1.0,1.0,1.0,5.311,5.021,7.329,6.928,2.731,5.263
2.6,3.4,2.67,36.53,27.96,35.51,94.95,2.74,3.55,2.84,36.54,28.2,35.25,100.12,84609.0,55941.0,104614.0,34.5,22.8,42.7,0.875,0.0,0.975,13335.0,46573.0,-51940.0,5.0,19.0,-21.0,-6.0,-18.0,20.0,1.0,1.0,1.0,5.165,4.281,5.955,3.468,3.368,3.24
